"グループ番号","グループ属性","グループ人数","町丁目コード","座標X","座標Y","校区番号","町丁目名","小学校区名"
5149,1,5,"103036000",-38812.3,-17682.34,12,"熊本市西区 河内町白浜 ","河内小学校"
5150,1,5,"103036000",-38773.92,-17516.42,12,"熊本市西区 河内町白浜 ","河内小学校"
5151,1,5,"103036000",-38591.18,-17618.6,12,"熊本市西区 河内町白浜 ","河内小学校"
5152,1,5,"103036000",-38874.84,-17299.78,12,"熊本市西区 河内町白浜 ","河内小学校"
5153,1,5,"103036000",-38806.93,-17521.48,12,"熊本市西区 河内町白浜 ","河内小学校"
5154,1,5,"103036000",-38759.27,-17470.12,12,"熊本市西区 河内町白浜 ","河内小学校"
5155,1,5,"103036000",-38955.46,-17580.29,12,"熊本市西区 河内町白浜 ","河内小学校"
5156,1,5,"103036000",-38705.88,-17556.64,12,"熊本市西区 河内町白浜 ","河内小学校"
5157,1,5,"103036000",-38886.1,-17296.89,12,"熊本市西区 河内町白浜 ","河内小学校"
5158,1,5,"103036000",-38829.3,-17418.18,12,"熊本市西区 河内町白浜 ","河内小学校"
5159,1,5,"103036000",-38852.16,-17331.1,12,"熊本市西区 河内町白浜 ","河内小学校"
5160,1,5,"103036000",-38852.54,-17314.9,12,"熊本市西区 河内町白浜 ","河内小学校"
5161,1,5,"103036000",-38635.11,-17528.61,12,"熊本市西区 河内町白浜 ","河内小学校"
5162,1,5,"103036000",-37422.35,-17438.13,12,"熊本市西区 河内町白浜 ","河内小学校"
5163,1,5,"103036000",-38769.91,-17435.56,12,"熊本市西区 河内町白浜 ","河内小学校"
5164,1,5,"103036000",-38567.21,-17501.64,12,"熊本市西区 河内町白浜 ","河内小学校"
5165,4,5,"103036000",-38954.39,-16806.86,12,"熊本市西区 河内町白浜 ","河内小学校"
5166,2,5,"103036000",-38737.71,-17514.45,12,"熊本市西区 河内町白浜 ","河内小学校"
5167,3,5,"103036000",-38959.52,-17629.22,12,"熊本市西区 河内町白浜 ","河内小学校"
5168,3,5,"103036000",-38808.26,-16661.39,12,"熊本市西区 河内町白浜 ","河内小学校"
5169,1,6,"103036000",-38862.01,-17583.66,12,"熊本市西区 河内町白浜 ","河内小学校"
5170,1,6,"103036000",-38785.21,-17470.5,12,"熊本市西区 河内町白浜 ","河内小学校"
5171,1,6,"103036000",-38525.09,-17526.68,12,"熊本市西区 河内町白浜 ","河内小学校"
5172,1,6,"103036000",-38854.65,-17665.96,12,"熊本市西区 河内町白浜 ","河内小学校"
5173,1,6,"103036000",-38858.54,-17281.35,12,"熊本市西区 河内町白浜 ","河内小学校"
5174,1,6,"103036000",-38823.25,-17486.38,12,"熊本市西区 河内町白浜 ","河内小学校"
5175,1,6,"103036000",-38668.31,-17608.53,12,"熊本市西区 河内町白浜 ","河内小学校"
5176,1,6,"103036000",-38805.26,-16750.47,12,"熊本市西区 河内町白浜 ","河内小学校"
5177,1,6,"103036000",-38981.96,-17382.93,12,"熊本市西区 河内町白浜 ","河内小学校"
5178,1,6,"103036000",-38825.76,-17393.27,12,"熊本市西区 河内町白浜 ","河内小学校"
5179,1,6,"103036000",-37599.65,-16888.76,12,"熊本市西区 河内町白浜 ","河内小学校"
5180,1,6,"103036000",-38926.04,-16804.91,12,"熊本市西区 河内町白浜 ","河内小学校"
5181,1,6,"103036000",-38759.9,-16761.32,12,"熊本市西区 河内町白浜 ","河内小学校"
5182,2,6,"103036000",-38807.53,-16729.89,12,"熊本市西区 河内町白浜 ","河内小学校"
5183,2,6,"103036000",-38809.28,-17403.65,12,"熊本市西区 河内町白浜 ","河内小学校"
5184,3,6,"103036000",-38886.75,-17286.57,12,"熊本市西区 河内町白浜 ","河内小学校"
5185,3,6,"103036000",-38916.83,-17005.77,12,"熊本市西区 河内町白浜 ","河内小学校"
5186,3,6,"103036000",-38641.08,-17654.76,12,"熊本市西区 河内町白浜 ","河内小学校"
5187,1,7,"103036000",-38833.18,-17528.03,12,"熊本市西区 河内町白浜 ","河内小学校"
5188,1,7,"103036000",-38781.27,-17655.31,12,"熊本市西区 河内町白浜 ","河内小学校"
5189,1,7,"103036000",-38538.04,-17555.79,12,"熊本市西区 河内町白浜 ","河内小学校"
5190,1,7,"103036000",-39124.75,-17876.08,12,"熊本市西区 河内町白浜 ","河内小学校"
5191,1,7,"103036000",-38910.09,-17394.73,12,"熊本市西区 河内町白浜 ","河内小学校"
5192,1,7,"103036000",-38841.05,-17720.31,12,"熊本市西区 河内町白浜 ","河内小学校"
5193,1,7,"103036000",-38739.94,-16679.52,12,"熊本市西区 河内町白浜 ","河内小学校"
5194,1,7,"103036000",-38825.76,-17393.27,12,"熊本市西区 河内町白浜 ","河内小学校"
5195,1,7,"103036000",-38660.39,-17622.85,12,"熊本市西区 河内町白浜 ","河内小学校"
5196,1,7,"103036000",-38994.85,-17439.7,12,"熊本市西区 河内町白浜 ","河内小学校"
5197,1,7,"103036000",-38797.94,-17477.13,12,"熊本市西区 河内町白浜 ","河内小学校"
5198,3,7,"103036000",-38829.3,-17418.18,12,"熊本市西区 河内町白浜 ","河内小学校"
5199,3,7,"103036000",-38591.18,-17618.6,12,"熊本市西区 河内町白浜 ","河内小学校"
5200,3,7,"103036000",-38743.46,-17643.83,12,"熊本市西区 河内町白浜 ","河内小学校"
5201,3,7,"103036000",-38893.84,-17081.35,12,"熊本市西区 河内町白浜 ","河内小学校"
5202,1,1,"103037000",-39024.38,-18843.27,12,"熊本市西区 河内町船津 ","河内小学校"
5203,1,1,"103037000",-39164.58,-18291.95,12,"熊本市西区 河内町船津 ","河内小学校"
5204,1,1,"103037000",-39106.61,-18759.78,12,"熊本市西区 河内町船津 ","河内小学校"
5205,1,1,"103037000",-39201.31,-18408.23,12,"熊本市西区 河内町船津 ","河内小学校"
5206,1,1,"103037000",-38379.46,-18732.71,12,"熊本市西区 河内町船津 ","河内小学校"
5207,1,1,"103037000",-38490.54,-18701.29,12,"熊本市西区 河内町船津 ","河内小学校"
5208,1,1,"103037000",-38360.59,-18112.21,12,"熊本市西区 河内町船津 ","河内小学校"
5209,1,1,"103037000",-39066.07,-18416.08,12,"熊本市西区 河内町船津 ","河内小学校"
5210,1,1,"103037000",-38449.91,-18246.81,12,"熊本市西区 河内町船津 ","河内小学校"
5211,1,1,"103037000",-39236.47,-18267.18,12,"熊本市西区 河内町船津 ","河内小学校"
5212,1,1,"103037000",-38382.93,-18772.23,12,"熊本市西区 河内町船津 ","河内小学校"
5213,1,1,"103037000",-37297.98,-18351.97,12,"熊本市西区 河内町船津 ","河内小学校"
5214,1,1,"103037000",-38513.9,-18615.06,12,"熊本市西区 河内町船津 ","河内小学校"
5215,1,1,"103037000",-39072.31,-18408,12,"熊本市西区 河内町船津 ","河内小学校"
5216,1,1,"103037000",-39167.82,-18385.12,12,"熊本市西区 河内町船津 ","河内小学校"
5217,1,1,"103037000",-38301.94,-18841.83,12,"熊本市西区 河内町船津 ","河内小学校"
5218,1,1,"103037000",-38563.97,-18671.12,12,"熊本市西区 河内町船津 ","河内小学校"
5219,1,1,"103037000",-39108.55,-18349.65,12,"熊本市西区 河内町船津 ","河内小学校"
5220,1,1,"103037000",-38871.34,-18565.14,12,"熊本市西区 河内町船津 ","河内小学校"
5221,1,1,"103037000",-39121.12,-18423.04,12,"熊本市西区 河内町船津 ","河内小学校"
5222,1,1,"103037000",-38501.58,-18697.17,12,"熊本市西区 河内町船津 ","河内小学校"
5223,1,1,"103037000",-38324.57,-18152.63,12,"熊本市西区 河内町船津 ","河内小学校"
5224,1,1,"103037000",-38534.84,-18774.37,12,"熊本市西区 河内町船津 ","河内小学校"
5225,1,1,"103037000",-38275.86,-17976.74,12,"熊本市西区 河内町船津 ","河内小学校"
5226,1,1,"103037000",-38668.72,-18705.74,12,"熊本市西区 河内町船津 ","河内小学校"
5227,1,1,"103037000",-38490.54,-18701.29,12,"熊本市西区 河内町船津 ","河内小学校"
5228,1,1,"103037000",-38725.85,-18881.72,12,"熊本市西区 河内町船津 ","河内小学校"
5229,1,1,"103037000",-38786.64,-18527.77,12,"熊本市西区 河内町船津 ","河内小学校"
5230,1,1,"103037000",-38871.34,-18565.14,12,"熊本市西区 河内町船津 ","河内小学校"
5231,1,1,"103037000",-38839.4,-18530.87,12,"熊本市西区 河内町船津 ","河内小学校"
5232,1,1,"103037000",-38725.85,-18881.72,12,"熊本市西区 河内町船津 ","河内小学校"
5233,1,1,"103037000",-38332.68,-18093.13,12,"熊本市西区 河内町船津 ","河内小学校"
5234,1,1,"103037000",-39122.17,-18353.64,12,"熊本市西区 河内町船津 ","河内小学校"
5235,1,1,"103037000",-39090.87,-18347.82,12,"熊本市西区 河内町船津 ","河内小学校"
5236,1,1,"103037000",-38985.09,-18280.02,12,"熊本市西区 河内町船津 ","河内小学校"
5237,1,1,"103037000",-39261.42,-18283.59,12,"熊本市西区 河内町船津 ","河内小学校"
5238,1,1,"103037000",-38519.46,-18698.75,12,"熊本市西区 河内町船津 ","河内小学校"
5239,1,1,"103037000",-38541.9,-18757.95,12,"熊本市西区 河内町船津 ","河内小学校"
5240,1,1,"103037000",-38930.32,-18432.66,12,"熊本市西区 河内町船津 ","河内小学校"
5241,1,1,"103037000",-38169.55,-18051.74,12,"熊本市西区 河内町船津 ","河内小学校"
5242,1,1,"103037000",-38889.46,-18494.1,12,"熊本市西区 河内町船津 ","河内小学校"
5243,1,1,"103037000",-38876.96,-18311.55,12,"熊本市西区 河内町船津 ","河内小学校"
5244,1,1,"103037000",-38870.95,-17917.19,12,"熊本市西区 河内町船津 ","河内小学校"
5245,1,1,"103037000",-38850.23,-18200.97,12,"熊本市西区 河内町船津 ","河内小学校"
5246,1,1,"103037000",-39122.17,-18353.64,12,"熊本市西区 河内町船津 ","河内小学校"
5247,1,1,"103037000",-38736.27,-18417.99,12,"熊本市西区 河内町船津 ","河内小学校"
5248,1,1,"103037000",-39168.97,-19082.38,12,"熊本市西区 河内町船津 ","河内小学校"
5249,1,1,"103037000",-39345.67,-18943.61,12,"熊本市西区 河内町船津 ","河内小学校"
5250,1,1,"103037000",-38839.4,-18530.87,12,"熊本市西区 河内町船津 ","河内小学校"
5251,1,1,"103037000",-38882.43,-18831.94,12,"熊本市西区 河内町船津 ","河内小学校"
5252,1,1,"103037000",-39290.99,-18990.8,12,"熊本市西区 河内町船津 ","河内小学校"
5253,1,1,"103037000",-39043.55,-18388.18,12,"熊本市西区 河内町船津 ","河内小学校"
5254,1,1,"103037000",-38332.68,-18093.13,12,"熊本市西区 河内町船津 ","河内小学校"
5255,1,1,"103037000",-38511.71,-18839.6,12,"熊本市西区 河内町船津 ","河内小学校"
5256,1,1,"103037000",-39021.21,-18888.87,12,"熊本市西区 河内町船津 ","河内小学校"
5257,1,1,"103037000",-38331.36,-18774.57,12,"熊本市西区 河内町船津 ","河内小学校"
5258,1,1,"103037000",-38190.18,-18129.21,12,"熊本市西区 河内町船津 ","河内小学校"
5259,1,1,"103037000",-39334.66,-18932,12,"熊本市西区 河内町船津 ","河内小学校"
5260,1,1,"103037000",-38370.38,-18747.74,12,"熊本市西区 河内町船津 ","河内小学校"
5261,1,1,"103037000",-39061.47,-18400.83,12,"熊本市西区 河内町船津 ","河内小学校"
5262,1,1,"103037000",-38774.19,-18868.41,12,"熊本市西区 河内町船津 ","河内小学校"
5263,1,1,"103037000",-38350.19,-18107.72,12,"熊本市西区 河内町船津 ","河内小学校"
5264,1,1,"103037000",-38451.24,-18749.02,12,"熊本市西区 河内町船津 ","河内小学校"
5265,1,1,"103037000",-38839.4,-18530.87,12,"熊本市西区 河内町船津 ","河内小学校"
5266,1,1,"103037000",-38889.46,-18494.1,12,"熊本市西区 河内町船津 ","河内小学校"
5267,1,1,"103037000",-38263.46,-18131.57,12,"熊本市西区 河内町船津 ","河内小学校"
5268,1,1,"103037000",-37947.4,-18111.69,12,"熊本市西区 河内町船津 ","河内小学校"
5269,1,1,"103037000",-38635.49,-18564.46,12,"熊本市西区 河内町船津 ","河内小学校"
5270,1,1,"103037000",-38592.74,-18619.62,12,"熊本市西区 河内町船津 ","河内小学校"
5271,1,1,"103037000",-39122.17,-18353.64,12,"熊本市西区 河内町船津 ","河内小学校"
5272,1,1,"103037000",-38560.2,-18581.22,12,"熊本市西区 河内町船津 ","河内小学校"
5273,1,1,"103037000",-39059.99,-18884.98,12,"熊本市西区 河内町船津 ","河内小学校"
5274,1,1,"103037000",-39201.42,-18836.19,12,"熊本市西区 河内町船津 ","河内小学校"
5275,1,1,"103037000",-39023.64,-18378.09,12,"熊本市西区 河内町船津 ","河内小学校"
5276,1,1,"103037000",-39204.9,-18384.38,12,"熊本市西区 河内町船津 ","河内小学校"
5277,1,1,"103037000",-38993.62,-18410.44,12,"熊本市西区 河内町船津 ","河内小学校"
5278,4,1,"103037000",-38949.56,-18475.84,12,"熊本市西区 河内町船津 ","河内小学校"
5279,4,1,"103037000",-39092.06,-18380.36,12,"熊本市西区 河内町船津 ","河内小学校"
5280,4,1,"103037000",-38481.79,-18652.18,12,"熊本市西区 河内町船津 ","河内小学校"
5281,4,1,"103037000",-38580.94,-18745.47,12,"熊本市西区 河内町船津 ","河内小学校"
5282,4,1,"103037000",-39051.71,-18890.74,12,"熊本市西区 河内町船津 ","河内小学校"
5283,4,1,"103037000",-38303.27,-18810.63,12,"熊本市西区 河内町船津 ","河内小学校"
5284,4,1,"103037000",-39178.23,-18272.08,12,"熊本市西区 河内町船津 ","河内小学校"
5285,4,1,"103037000",-38519.44,-18735.23,12,"熊本市西区 河内町船津 ","河内小学校"
5286,4,1,"103037000",-39072.31,-18408,12,"熊本市西区 河内町船津 ","河内小学校"
5287,4,1,"103037000",-38429.6,-18715.64,12,"熊本市西区 河内町船津 ","河内小学校"
5288,4,1,"103037000",-38584.65,-18676.15,12,"熊本市西区 河内町船津 ","河内小学校"
5289,4,1,"103037000",-39219.19,-18345.55,12,"熊本市西区 河内町船津 ","河内小学校"
5290,4,1,"103037000",-38934.25,-18772.51,12,"熊本市西区 河内町船津 ","河内小学校"
5291,4,1,"103037000",-38814.66,-17957.32,12,"熊本市西区 河内町船津 ","河内小学校"
5292,4,1,"103037000",-39139.31,-18410.98,12,"熊本市西区 河内町船津 ","河内小学校"
5293,4,1,"103037000",-38826.98,-18590.55,12,"熊本市西区 河内町船津 ","河内小学校"
5294,4,1,"103037000",-38941.01,-18492.36,12,"熊本市西区 河内町船津 ","河内小学校"
5295,4,1,"103037000",-39222.83,-18987.62,12,"熊本市西区 河内町船津 ","河内小学校"
5296,4,1,"103037000",-38609.35,-18583.76,12,"熊本市西区 河内町船津 ","河内小学校"
5297,4,1,"103037000",-38839.38,-18516.63,12,"熊本市西区 河内町船津 ","河内小学校"
5298,4,1,"103037000",-38844.69,-18570.02,12,"熊本市西区 河内町船津 ","河内小学校"
5299,4,1,"103037000",-38392.13,-18766.7,12,"熊本市西区 河内町船津 ","河内小学校"
5300,4,1,"103037000",-38818.28,-18595.31,12,"熊本市西区 河内町船津 ","河内小学校"
5301,4,1,"103037000",-38564.15,-18782.95,12,"熊本市西区 河内町船津 ","河内小学校"
5302,4,1,"103037000",-39023.72,-18905.62,12,"熊本市西区 河内町船津 ","河内小学校"
5303,4,1,"103037000",-37947.4,-18111.69,12,"熊本市西区 河内町船津 ","河内小学校"
5304,4,1,"103037000",-38142.34,-18136.03,12,"熊本市西区 河内町船津 ","河内小学校"
5305,4,1,"103037000",-39256.71,-18816.67,12,"熊本市西区 河内町船津 ","河内小学校"
5306,4,1,"103037000",-38296.71,-18009.37,12,"熊本市西区 河内町船津 ","河内小学校"
5307,4,1,"103037000",-38288.45,-18849.38,12,"熊本市西区 河内町船津 ","河内小学校"
5308,4,1,"103037000",-38494.65,-18865.35,12,"熊本市西区 河内町船津 ","河内小学校"
5309,4,1,"103037000",-38592.74,-18619.62,12,"熊本市西区 河内町船津 ","河内小学校"
5310,4,1,"103037000",-39155.15,-18423.21,12,"熊本市西区 河内町船津 ","河内小学校"
5311,4,1,"103037000",-38467.28,-18763.05,12,"熊本市西区 河内町船津 ","河内小学校"
5312,4,1,"103037000",-39184.44,-18993.48,12,"熊本市西区 河内町船津 ","河内小学校"
5313,4,1,"103037000",-38670.77,-18523.74,12,"熊本市西区 河内町船津 ","河内小学校"
5314,1,2,"103037000",-38956.93,-18408.69,12,"熊本市西区 河内町船津 ","河内小学校"
5315,1,2,"103037000",-38196.73,-18160.99,12,"熊本市西区 河内町船津 ","河内小学校"
5316,1,2,"103037000",-38765.92,-18472.96,12,"熊本市西区 河内町船津 ","河内小学校"
5317,1,2,"103037000",-39070.79,-18330.15,12,"熊本市西区 河内町船津 ","河内小学校"
5318,1,2,"103037000",-38850.97,-18548.89,12,"熊本市西区 河内町船津 ","河内小学校"
5319,1,2,"103037000",-38733.46,-18379.87,12,"熊本市西区 河内町船津 ","河内小学校"
5320,1,2,"103037000",-37913.08,-17868.24,12,"熊本市西区 河内町船津 ","河内小学校"
5321,1,2,"103037000",-38816.87,-18455.17,12,"熊本市西区 河内町船津 ","河内小学校"
5322,1,2,"103037000",-38322.39,-18026.12,12,"熊本市西区 河内町船津 ","河内小学校"
5323,1,2,"103037000",-38456.73,-17985.75,12,"熊本市西区 河内町船津 ","河内小学校"
5324,1,2,"103037000",-38557.1,-18700.1,12,"熊本市西区 河内町船津 ","河内小学校"
5325,1,2,"103037000",-38533.31,-18749.57,12,"熊本市西区 河内町船津 ","河内小学校"
5326,1,2,"103037000",-38483.48,-18805.62,12,"熊本市西区 河内町船津 ","河内小学校"
5327,1,2,"103037000",-39039.16,-18397.68,12,"熊本市西区 河内町船津 ","河内小学校"
5328,1,2,"103037000",-39132.75,-18494.27,12,"熊本市西区 河内町船津 ","河内小学校"
5329,1,2,"103037000",-38263.46,-18131.57,12,"熊本市西区 河内町船津 ","河内小学校"
5330,1,2,"103037000",-38076.18,-18164.77,12,"熊本市西区 河内町船津 ","河内小学校"
5331,1,2,"103037000",-38389.49,-18182.72,12,"熊本市西区 河内町船津 ","河内小学校"
5332,1,2,"103037000",-38522.81,-18754.54,12,"熊本市西区 河内町船津 ","河内小学校"
5333,1,2,"103037000",-38675.17,-18575.22,12,"熊本市西区 河内町船津 ","河内小学校"
5334,1,2,"103037000",-39194.68,-18860.06,12,"熊本市西区 河内町船津 ","河内小学校"
5335,1,2,"103037000",-38777.34,-18530.37,12,"熊本市西区 河内町船津 ","河内小学校"
5336,1,2,"103037000",-39301.76,-18965.44,12,"熊本市西区 河内町船津 ","河内小学校"
